Unnamed: 0,productclass,serial,coll_time_round,result_id,model,imsi,ue_wan_ip,ue_up_time,serving_enb_id,tx_power,rsrp0,rsrp1,rsrp2,rsrp3,sinr0,sinr1,sinr2,sinr3,rsrq,rsrq1,rsrq2,rsrq3,rssi,rssi0,rssi1,rssi2,rssi3,distance
146763,CPE12000SG,TLR001052820,8/7/22 21:00,146763,WLTGG-122,1.001E+12,192.168.203.46,8278489,2,4.1,-96.3,-94.7,-90,-92.4,8.9,9.9,13,12.5,-10.8,-10.5,-10.1,-9.9,-60,,,,,371
146764,CPE12000SG,TLR001052293,8/7/22 21:00,146764,WLTGG-122,1.001E+12,192.168.203.40,1936897,2,-0.7,-82.1,-80.7,-81.5,-83.8,10.5,11.4,11.7,11.4,-10.1,-10.2,-10.2,-9.8,-51,,,,,605
146765,CPE12000SG,TLR001024016,8/7/22 21:00,146765,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,78
146766,CPE9000,GMK180819003927,8/7/22 21:00,146766,WLTMS-110,1.001E+12,192.168.203.31,1056770,2,23,-119,-125,,,2,1,,,-14,,,,,,,,,605
146767,CPE12000SG,TLR001052354,8/7/22 21:00,146767,WLTGG-122,1.001E+12,192.168.203.22,8278488,3,-999999,-99.1,-98.8,-93.7,-94.8,12.5,10,9.3,11.5,-10.1,-10.4,-10.8,-10.1,-64,,,,,605
146768,CPE12000SG,TLR001061822,8/7/22 21:00,146768,WLTGG-122,1.001E+12,192.168.203.36,511448,2,2,-82.5,-82.1,-83.7,-85.1,13,12.8,12.7,12.8,-10,-10.3,-10.2,-10,-52,,,,,488
146769,CPE12000SG,TLR001052382,8/7/22 21:00,146769,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
146770,CPE12000SG,TLR001025025,8/7/22 21:00,146770,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
146771,CPE12000SG,TLR001024549,8/7/22 21:00,146771,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
146772,CPE12300,21140003126,8/7/22 21:00,146772,CPE12300HG,1.001E+12,192.168.203.44,1862031,,10.8,-100.3,-106.5,-102,-102.4,20.7,16.5,19.7,18.3,-9.2,-8.8,-9.1,-9.3,-70,-71.4,-78,-73.1,-73.3,
146773,CPE12000SG,TLR001021183,8/7/22 21:00,146773,WLTGG-122,1.001E+12,192.168.203.16,,,,,,,,,,,,,,,,,,,,,
146774,CPE12000SG,TLR001024874,8/7/22 21:00,146774,WLTGG-122,1.001E+12,192.168.203.45,,,,,,,,,,,,,,,,,,,,,
146775,CPE12000SG,TLR001023657,8/7/22 21:00,146775,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
146776,CPE12000SG,TLR001052312,8/7/22 21:00,146776,WLTGG-122,1.001E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
146777,CPE12000SG,TLR001052745,8/7/22 21:00,146777,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
146778,CPE12300,21140000512,8/7/22 21:00,146778,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
146779,CPE12000SG,TLR001023697,8/7/22 21:00,146779,WLTGG-122,1.001E+12,192.168.203.10,,,,,,,,,,,,,,,,,,,,,
146780,CPE12000SG,TLR001023730,8/7/22 21:00,146780,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
146781,CPE12000SG,TLR001052985,8/7/22 21:00,146781,WLTGG-122,1.001E+12,192.168.203.38,1587659,,11.1,-107.6,-101.9,-102.9,-102.8,15.7,17.7,15.9,18.5,-9.2,-8.9,-9.2,-9.4,-71,,,,,
146782,CPE12000SG,TLR001062014,8/7/22 21:00,146782,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
146783,CPE12000SG,TLR001052550,8/7/22 21:00,146783,WLTGG-122,1.001E+12,192.168.203.35,2259656,,21.2,-111,-105.9,-105.2,-108,-3.1,-1.5,-6.6,-4.3,-13.7,-12.9,-16.2,-19,-66,,,,,
146751,CPE12000SG,TLR001052427,8/7/22 21:00,146751,WLTGG-122,1.001E+12,192.168.203.42,2235605,2,22,-104.2,-102.9,-108.1,-113.1,8.3,4.9,6.4,3.1,-10.3,-11.9,-11.1,-12.4,-72,,,,,605
146750,CPE12000SG,TLR001052420,8/7/22 21:00,146750,WLTGG-122,1.001E+12,192.168.203.23,173388,2,10.1,-101.9,-100,-107.1,-106.5,7.9,6.6,4.7,4.8,-11,-11.8,-12.9,-12.5,-68,,,,,605
146746,CPE12000SG,TLR001052281,8/7/22 21:00,146746,WLTGG-122,1.001E+12,192.168.203.25,132458,1,-999999,-85.5,-82.6,-81.8,-83.8,4,4,4.5,5.9,-12.1,-12.6,-12.2,-11.3,-48,,,,,371
146757,CPE12000SG,TLR001021226,8/7/22 21:00,146757,WLTGG-122,1.001E+12,192.168.203.13,2688109,2,18.9,-119.3,-118.5,-112,-113.3,-0.4,4.1,6.6,4.7,-12,-11.2,-10.4,-10.3,-81,,,,,605
146756,CPE12000SG,TLR001062295,8/7/22 21:00,146756,WLTGG-122,1.001E+12,192.168.203.26,8278491,1,12.8,-102.2,-102.4,-101.5,-99.1,8,6.2,7.7,11.4,-10.7,-11.8,-10.5,-9.6,-70,,,,,371
146755,CPE12300,21140007371,8/7/22 21:00,146755,CPE12300XG,1.001E+12,192.168.203.33,1861410,1,16.9,-108.5,-106.4,0,0,4.7,3.4,0,0,-13.3,-13.8,0,0,-76,-75.7,-73,0,0,488
146721,CPE12300,21140003126,8/7/22 20:00,146721,CPE12300HG,1.001E+12,192.168.203.44,1858431,2,14.2,-100.1,-104.2,-101,-101.9,21.2,19,20.5,19.4,-9.1,-9,-9.1,-9.3,-71,-71.2,-75.6,-72.1,-72.9,0
146723,CPE12000SG,TLR001024748,8/7/22 20:00,146723,WLTGG-122,1.001E+12,192.168.203.12,2109955,2,18.1,-111.4,-113.2,-108.9,-108.6,6.2,7.2,9.3,14.3,-12.1,-11.6,-10.7,-9.5,-78,,,,,488
146724,CPE12000SG,TLR001052420,8/7/22 20:00,146724,WLTGG-122,1.001E+12,192.168.203.23,169787,2,17.9,-102.9,-99.8,-109.6,-107.4,6.9,6.6,4.3,4.3,-11.7,-11.8,-13,-13.1,-68,,,,,605
146725,CPE9000,GMK180819003927,8/7/22 20:00,146725,WLTMS-110,1.001E+12,192.168.203.31,1053168,2,18,-122,-117,,,1,3,,,-13,,,,,,,,,605
146726,CPE12000SG,TLR001052427,8/7/22 20:00,146726,WLTGG-122,1.001E+12,192.168.203.42,2232006,2,10.8,-102.5,-103.5,-107.2,-112.3,10,8.1,8.8,6.7,-10.4,-11.6,-10.9,-11.7,-73,,,,,605
146727,CPE12000SG,TLR001052770,8/7/22 20:00,146727,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,605
146728,CPE12000SG,TLR001061848,8/7/22 20:00,146728,WLTGG-122,1.001E+12,192.168.203.37,7692701,2,-6.7,-83.2,-80.2,-78.2,-78.9,10.4,10.6,11,11.3,-10.5,-10.6,-10.5,-10.3,-48,,,,,605
146729,CPE12000SG,TLR001023930,8/7/22 20:00,146729,WLTGG-122,1.001E+12,192.168.203.18,8298041,2,-999999,-95.9,-95.5,-96.7,-99.2,3.9,3.7,4.2,0.6,-13.6,-14,-13.3,-15.2,-62,,,,,488
146730,CPE12000SG,TLR001052820,8/7/22 20:00,146730,WLTGG-122,1.001E+12,192.168.203.46,8274888,2,-999999,-95,-92.2,-91.1,-93.5,9.3,12.2,10.8,10.5,-11,-10.5,-10.7,-10.7,-60,,,,,371
146731,CPE12000SG,TLR001052687,8/7/22 20:00,146731,WLTGG-122,1.001E+12,192.168.203.34,,2,,,,,,,,,,,,,,,,,,,0
146732,CPE12000SG,TLR001052354,8/7/22 20:00,146732,WLTGG-122,1.001E+12,192.168.203.22,8274888,3,-999999,-97.7,-97.8,-94.5,-95.8,13.3,10.9,8.8,10.2,-9.7,-9.9,-10.7,-10.4,-64,,,,,605
146733,CPE12000SG,TLR001052382,8/7/22 20:00,146733,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
146734,CPE12000SG,TLR001024016,8/7/22 20:00,146734,WLTGG-122,1.001E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
146735,CPE12000SG,TLR001025025,8/7/22 20:00,146735,WLTGG-122,1.001E+12,192.168.203.14,813402,,-999999,-96.9,-92.4,-88.5,-93.9,13,15.8,18,17.1,-9.9,-9.3,-9.2,-9.4,-59,,,,,
146736,CPE12000SG,TLR001024549,8/7/22 20:00,146736,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
146737,CPE12000SG,TLR001048674,8/7/22 20:00,146737,WLTGG-122,1.001E+12,192.168.203.11,,,,,,,,,,,,,,,,,,,,,
146738,CPE12000SG,TLR001024874,8/7/22 20:00,146738,WLTGG-122,1.001E+12,192.168.203.45,,,,,,,,,,,,,,,,,,,,,
146739,CPE12000SG,TLR001023657,8/7/22 20:00,146739,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
146740,CPE12000SG,TLR001052312,8/7/22 20:00,146740,WLTGG-122,1.001E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
146741,CPE12000SG,TLR001052745,8/7/22 20:00,146741,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
146742,CPE12300,21140000512,8/7/22 20:00,146742,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
146743,CPE12000SG,TLR001023697,8/7/22 20:00,146743,WLTGG-122,1.001E+12,192.168.203.10,,,,,,,,,,,,,,,,,,,,,
146744,CPE12000SG,TLR001023730,8/7/22 20:00,146744,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
146745,CPE12000SG,TLR001062014,8/7/22 20:00,146745,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
146708,CPE12000SG,TLR001052281,8/7/22 20:00,146708,WLTGG-122,1.001E+12,192.168.203.25,128857,1,6.9,-84.1,-82.2,-82,-83.1,5.7,4.5,5,6.7,-11.5,-12.3,-12.2,-11.2,-50,,,,,371
146709,CPE12000SG,TLR001052985,8/7/22 20:00,146709,WLTGG-122,1.001E+12,192.168.203.38,1584057,1,13.2,-110.1,-101.8,-104.4,-104.1,14.6,18.4,16.5,18.4,-9.5,-8.9,-9.5,-9.1,-73,,,,,371
146710,CPE12300,21140007371,8/7/22 20:00,146710,CPE12300XG,1.001E+12,192.168.203.33,1857809,1,10.2,-106,-106,0,0,7.3,3.3,0,0,-10.3,-11.2,0,0,-76,-75.7,-74.5,0,0,488
146711,CPE12000SG,TLR001024707,8/7/22 20:00,146711,WLTGG-122,1.001E+12,192.168.203.17,2819457,1,-999999,-107.7,-104.8,-98.6,-107.2,14.5,15.9,19.2,12.2,-9.4,-9.6,-9.3,-10,-70,,,,,371
146712,CPE12000SG,TLR001052983,8/7/22 20:00,146712,WLTGG-122,1.001E+12,192.168.203.27,82222,1,0.7,-86.7,-87.7,-88,-86.5,17.6,14.7,16.2,17.7,-9.6,-9.7,-9.5,-9.6,-58,,,,,195
146713,CPE12000SG,TLR001021226,8/7/22 20:00,146713,WLTGG-122,1.001E+12,192.168.203.13,2684507,2,20.1,-121,-110.7,-112.3,-122.2,3.4,12.6,9.9,2.9,-12.7,-10.1,-10.4,-12.5,-81,,,,,605
146714,CPE12000SG,TLR001062295,8/7/22 20:00,146714,WLTGG-122,1.001E+12,192.168.203.26,8274890,1,9.3,-99.3,-98.1,-100.3,-102.6,12.5,12,9.7,11.3,-10.1,-9.9,-10.5,-9.8,-68,,,,,78
146715,CPE12000SG,TLR001052912,8/7/22 20:00,146715,WLTGG-122,1.001E+12,192.168.203.29,,1,,,,,,,,,,,,,,,,,,,371
146716,CPE12000SG,TLR001052247,8/7/22 20:00,146716,WLTGG-122,1.001E+12,192.168.203.28,8303564,2,9.2,-91.5,-90.9,-93.2,-96,8.6,8.6,5.7,4.9,-10.8,-10.9,-12.1,-12.5,-60,,,,,195
146717,CPE12000SG,TLR001021183,8/7/22 20:00,146717,WLTGG-122,1.001E+12,192.168.203.16,8274891,2,23,-116,-107.3,-109.1,-106.4,3.2,9.5,4.7,11.2,-13.7,-10.9,-12.8,-10.5,-75,,,,,605
146718,CPE12000SG,TLR001052332,8/7/22 20:00,146718,WLTGG-122,1.001E+12,192.168.203.32,,1,,,,,,,,,,,,,,,,,,,0
146719,CPE12000SG,TLR001052550,8/7/22 20:00,146719,WLTGG-122,1.001E+12,192.168.203.35,2256056,2,22,-110.1,-105,-106.9,-108.1,0.6,3.3,-1.8,-3.6,-15.1,-13,-16.9,-18.8,-70,,,,,488
146720,CPE12000SG,TLR001052293,8/7/22 20:00,146720,WLTGG-122,1.001E+12,192.168.203.40,1933296,2,-1.8,-81.4,-80.9,-81.7,-84.3,12.3,12.2,12.6,12.5,-9.9,-10.2,-10.2,-9.9,-51,,,,,605
146722,CPE12000SG,TLR001061822,8/7/22 20:00,146722,WLTGG-122,1.001E+12,192.168.203.36,507847,2,0.6,-82.5,-82.3,-83.6,-84.6,13,13,12.8,12.7,-10.1,-10.2,-10.2,-9.9,-52,,,,,488
146691,CPE12000SG,TLR001023930,8/7/22 19:00,146691,WLTGG-122,1.001E+12,192.168.203.18,8294441,2,12.6,-96,-95.5,-95.4,-98.9,3.7,2.9,3.7,1.1,-13.1,-13.9,-12.8,-14.6,-62,,,,,488
146692,CPE12000SG,TLR001052820,8/7/22 19:00,146692,WLTGG-122,1.001E+12,192.168.203.46,8271289,2,21,-99.6,-93.3,-92.3,-92.3,5.3,11.7,10.1,13,-13.1,-10.7,-10.9,-10.2,-62,,,,,371
146693,CPE12000SG,TLR001062295,8/7/22 19:00,146693,WLTGG-122,1.001E+12,192.168.203.26,8271290,2,17.5,-104,-99,-101.3,-103.3,6.3,9,10.4,10.2,-11.9,-10.7,-10.4,-10.5,-71,,,,,781
146694,CPE12000SG,TLR001052354,8/7/22 19:00,146694,WLTGG-122,1.001E+12,192.168.203.22,8271288,3,-999999,-97.9,-98.4,-96.7,-96.3,13.2,10.2,9.4,12,-10.2,-10.4,-10.7,-9.9,-66,,,,,605
146695,CPE12300,21140007371,8/7/22 19:00,146695,CPE12300XG,1.001E+12,192.168.203.33,,,,,,,,,,,,,,,,,,,,,
146696,CPE12000SG,TLR001052332,8/7/22 19:00,146696,WLTGG-122,1.001E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
146697,CPE12000SG,TLR001052382,8/7/22 19:00,146697,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
146698,CPE12000SG,TLR001024549,8/7/22 19:00,146698,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
146699,CPE12000SG,TLR001024874,8/7/22 19:00,146699,WLTGG-122,1.001E+12,192.168.203.45,,,,,,,,,,,,,,,,,,,,,
146674,CPE12000SG,TLR001052983,8/7/22 19:00,146674,WLTGG-122,1.001E+12,192.168.203.27,78621,1,-999999,-87.3,-89.2,-88.7,-86.4,17.5,13.5,14.5,17.2,-9.2,-9.4,-9.3,-9.5,-56,,,,,195
146676,CPE12000SG,TLR001048674,8/7/22 19:00,146676,WLTGG-122,1.001E+12,192.168.203.11,8299964,1,-999999,-97,-96.4,-94.4,-96.7,11.1,13.1,11.4,12.2,-10.4,-10,-9.6,-9.7,-65,,,,,78
146673,CPE12000SG,TLR001024707,8/7/22 19:00,146673,WLTGG-122,1.001E+12,192.168.203.17,2815857,1,20.2,-104.6,-102.3,-100.4,-107.8,16.6,16.7,16.7,12.5,-9.2,-9.5,-9.4,-9.8,-72,,,,,371
146672,CPE12000SG,TLR001024016,8/7/22 19:00,146672,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,78
146671,CPE12000SG,TLR001024748,8/7/22 19:00,146671,WLTGG-122,1.001E+12,192.168.203.12,2106358,2,21.8,-112.3,-112.3,-109,-109.9,8.3,7.8,7.5,12.3,-11.1,-11,-11.3,-9.9,-78,,,,,605
146670,CPE12000SG,TLR001052281,8/7/22 19:00,146670,WLTGG-122,1.001E+12,192.168.203.25,125260,1,-3.9,-84.9,-82,-82.1,-83.6,5.2,5.1,4.5,6.1,-12,-12.3,-12.5,-11.5,-50,,,,,371
146675,CPE12000SG,TLR001052912,8/7/22 19:00,146675,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
146702,CPE12000SG,TLR001052770,8/7/22 19:00,146702,WLTGG-122,1.001E+12,192.168.203.43,,,,,,,,,,,,,,,,,,,,,
146703,CPE12000SG,TLR001052745,8/7/22 19:00,146703,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
146704,CPE12300,21140000512,8/7/22 19:00,146704,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
146705,CPE12000SG,TLR001023697,8/7/22 19:00,146705,WLTGG-122,1.001E+12,192.168.203.10,,,,,,,,,,,,,,,,,,,,,
146706,CPE12000SG,TLR001023730,8/7/22 19:00,146706,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
146707,CPE12000SG,TLR001062014,8/7/22 19:00,146707,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
146701,CPE12000SG,TLR001052312,8/7/22 19:00,146701,WLTGG-122,1.001E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
146700,CPE12000SG,TLR001023657,8/7/22 19:00,146700,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
146680,CPE12000SG,TLR001052687,8/7/22 19:00,146680,WLTGG-122,1.001E+12,192.168.203.34,8294442,1,5.4,-94.6,-95.2,-94.2,-93.3,14.1,10.6,12.1,15.6,-9.5,-9.4,-9.4,-9.4,-64,,,,,371
146681,CPE12000SG,TLR001052293,8/7/22 19:00,146681,WLTGG-122,1.001E+12,192.168.203.40,1929697,2,-2.4,-80.7,-80.1,-82,-84.8,12.5,12.8,12.3,11.8,-10,-10.3,-10.3,-10.1,-50,,,,,605
146682,CPE12300,21140003126,8/7/22 19:00,146682,CPE12300HG,1.001E+12,192.168.203.44,1854831,1,14.2,-101.3,-106.4,-101.9,-105.2,20.8,16,18.1,15.5,-9.1,-8.7,-9.3,-9.5,-72,-71.1,-77.5,-73.8,-76.4,371
146683,CPE12000SG,TLR001061822,8/7/22 19:00,146683,WLTGG-122,1.001E+12,192.168.203.36,504248,2,1.9,-82.2,-81.6,-83.1,-84.4,12.8,12.9,12.9,12.8,-10.1,-10.2,-10.2,-10,-52,,,,,488
146684,CPE12000SG,TLR001052550,8/7/22 19:00,146684,WLTGG-122,1.001E+12,192.168.203.35,2252453,2,14.9,-110.6,-106.6,-104.4,-107.4,-0.3,1.6,0.2,-2.5,-16.7,-14.8,-15.7,-18.7,-69,,,,,488
146685,CPE12000SG,TLR001052420,8/7/22 19:00,146685,WLTGG-122,1.001E+12,192.168.203.23,166186,2,-999999,-101.8,-99.3,-110.1,-106.6,6.5,6,0.3,2.4,-11.5,-11.9,-15.5,-13.6,-68,,,,,605
146679,CPE12000SG,TLR001021226,8/7/22 19:00,146679,WLTGG-122,1.001E+12,192.168.203.13,2680905,2,14.1,-116.2,-111.2,-112.7,-113.2,6.1,12.1,10.5,11.3,-11.3,-10.3,-10.4,-10.1,-80,,,,,605
146678,CPE12000SG,TLR001052247,8/7/22 19:00,146678,WLTGG-122,1.001E+12,192.168.203.28,8299964,2,7.8,-91.3,-90.6,-92.8,-95.2,8.3,8.9,6.4,5.4,-11,-11,-12,-12.2,-60,,,,,195
146686,CPE12000SG,TLR001052985,8/7/22 19:00,146686,WLTGG-122,1.001E+12,192.168.203.38,1580457,2,8.8,-108,-102.2,-102,-103.8,14.7,16.9,15.1,16.1,-9,-9,-9.1,-9,-73,,,,,605
146677,CPE12000SG,TLR001021183,8/7/22 19:00,146677,WLTGG-122,1.001E+12,192.168.203.16,8271290,2,11.9,-114.3,-104.2,-107,-106.5,5.3,12.3,9.8,12.1,-12,-10.1,-10.7,-10.2,-74,,,,,605
146687,CPE12000SG,TLR001052427,8/7/22 19:00,146687,WLTGG-122,1.001E+12,192.168.203.42,2228407,2,16.9,-102.5,-104.4,-110.6,-112.9,12.5,9,1.8,3.9,-9.7,-10.9,-14.6,-12.8,-72,,,,,605
146688,CPE9000,GMK180819003927,8/7/22 19:00,146688,WLTMS-110,1.001E+12,192.168.203.31,1049568,1,19,-116,-122,,,3,3,,,-14,,,,,,,,,488
146689,CPE12000SG,TLR001025025,8/7/22 19:00,146689,WLTGG-122,1.001E+12,192.168.203.14,809803,2,-999999,-96.1,-93,-87.5,-92.2,14.2,14.5,17.3,17.5,-9.6,-9.7,-9.3,-9.2,-59,,,,,0
146690,CPE12000SG,TLR001061848,8/7/22 19:00,146690,WLTGG-122,1.001E+12,192.168.203.37,7689101,2,-2.2,-83.4,-81,-78,-79,10.2,10.2,11.1,11.2,-10.4,-10.7,-10.5,-10.2,-48,,,,,605
146642,CPE12000SG,TLR001024016,8/7/22 18:00,146642,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,78
146632,CPE12000SG,TLR001052281,8/7/22 18:00,146632,WLTGG-122,1.001E+12,192.168.203.25,121659,1,-1.9,-84.4,-82,-82.3,-83.4,5.5,5.3,5,6.3,-11.9,-12.3,-12.3,-11.5,-50,,,,,371
146633,CPE12000SG,TLR001021226,8/7/22 18:00,146633,WLTGG-122,1.001E+12,192.168.203.13,2677305,2,-999999,-119,-115.5,-117.7,-113.7,4.6,8.2,6.6,11,-12.5,-11.2,-11.2,-10.2,-83,,,,,0
146634,CPE9000,GMK180819003927,8/7/22 18:00,146634,WLTMS-110,1.001E+12,192.168.203.31,1045971,2,17,-117,-116,,,2,3,,,-12,,,,,,,,,605
146635,CPE12000SG,TLR001024707,8/7/22 18:00,146635,WLTGG-122,1.001E+12,192.168.203.17,,1,,,,,,,,,,,,,,,,,,,371
146636,CPE12000SG,TLR001052983,8/7/22 18:00,146636,WLTGG-122,1.001E+12,192.168.203.27,75021,1,-999999,-86.7,-88.5,-87.8,-86.5,17.7,13.3,15.4,17.4,-9.3,-9.5,-9.2,-9.3,-57,,,,,195
146637,CPE12000SG,TLR001052332,8/7/22 18:00,146637,WLTGG-122,1.001E+12,192.168.203.32,,1,,,,,,,,,,,,,,,,,,,605
146638,CPE12000SG,TLR001052912,8/7/22 18:00,146638,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
146639,CPE12000SG,TLR001048674,8/7/22 18:00,146639,WLTGG-122,1.001E+12,192.168.203.11,8296363,1,-999999,-98.3,-97.3,-97.7,-98.6,8.1,8.9,6.8,7.6,-10.6,-10.5,-10.7,-10.8,-67,,,,,78
146640,CPE12000SG,TLR001052985,8/7/22 18:00,146640,WLTGG-122,1.001E+12,192.168.203.38,1576857,1,15.8,-106.2,-103.3,-102.5,-100.9,16.3,17.7,17.7,19.4,-8.9,-8.7,-9.3,-9.1,-72,,,,,371
146641,CPE12000SG,TLR001052247,8/7/22 18:00,146641,WLTGG-122,1.001E+12,192.168.203.28,8296363,2,-999999,-91.1,-90.8,-93,-95.6,8.5,9,6,5.2,-10.9,-10.9,-12.1,-12.3,-60,,,,,195
146643,CPE12000SG,TLR001052687,8/7/22 18:00,146643,WLTGG-122,1.001E+12,192.168.203.34,8290841,1,-999999,-94.1,-94.4,-92.2,-91.5,15.9,12,13.6,16.6,-9.5,-9.3,-9.2,-9.6,-63,,,,,371
146644,CPE12000SG,TLR001052770,8/7/22 18:00,146644,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,605
146645,CPE12000SG,TLR001052293,8/7/22 18:00,146645,WLTGG-122,1.001E+12,192.168.203.40,1926097,2,-0.3,-82.2,-81,-82.8,-85.1,12.2,12.7,11.9,11.9,-10,-10.2,-10.3,-10,-51,,,,,605
146646,CPE12300,21140003126,8/7/22 18:00,146646,CPE12300HG,1.001E+12,192.168.203.44,1851230,1,14.2,-98.9,-103.2,-104.2,-104.9,22.3,20.7,17.1,16.9,-8.9,-8.8,-9.3,-9.4,-70,-70.1,-74.5,-75.1,-75.7,371
146647,CPE12000SG,TLR001061822,8/7/22 18:00,146647,WLTGG-122,1.001E+12,192.168.203.36,500647,2,0.6,-82.8,-82.7,-84.7,-86.6,13.4,13,12.5,12.4,-9.9,-10.4,-10.3,-10.1,-52,,,,,488
146648,CPE12000SG,TLR001025025,8/7/22 18:00,146648,WLTGG-122,1.001E+12,192.168.203.14,806202,1,-999999,-97.8,-93.4,-90.1,-93.3,12.8,15.7,16.5,16.5,-9.6,-9.4,-9.4,-9.3,-60,,,,,371
146649,CPE12000SG,TLR001052420,8/7/22 18:00,146649,WLTGG-122,1.001E+12,192.168.203.23,162587,2,-999999,-102,-99.4,-104.3,-105.1,7.2,6.7,5.7,4.2,-11.4,-11.7,-12.3,-12.9,-68,,,,,605
146650,CPE12000SG,TLR001052550,8/7/22 18:00,146650,WLTGG-122,1.001E+12,192.168.203.35,2248854,2,19.1,-110.8,-105.4,-108.7,-109.9,1.3,3.3,-0.6,-4,-14.9,-13.3,-15.7,-19.5,-71,,,,,488
146651,CPE12000SG,TLR001052427,8/7/22 18:00,146651,WLTGG-122,1.001E+12,192.168.203.42,2224805,2,-999999,-102.2,-102.1,-106.4,-110.3,8.7,7.7,7.1,6.9,-10.3,-11,-11,-10.8,-72,,,,,605
146652,CPE12300,21140007371,8/7/22 18:00,146652,CPE12300XG,1.001E+12,192.168.203.33,1850610,1,13.8,-107.5,-106.2,0,0,8.9,4.8,0,0,-10.2,-10.8,0,0,-76,-75.4,-75.5,0,0,488
146653,CPE12000SG,TLR001061848,8/7/22 18:00,146653,WLTGG-122,1.001E+12,192.168.203.37,7685501,2,0.8,-82.8,-80.1,-77.3,-78.5,10.4,10.6,11.4,11.3,-10.5,-10.5,-10.4,-10.2,-47,,,,,605
146654,CPE12000SG,TLR001023930,8/7/22 18:00,146654,WLTGG-122,1.001E+12,192.168.203.18,8290841,2,4.8,-96.2,-97.3,-95.9,-100.1,5.9,3.6,4.5,1.4,-12.2,-13.8,-12.8,-14.5,-64,,,,,488
146655,CPE12000SG,TLR001052820,8/7/22 18:00,146655,WLTGG-122,1.001E+12,192.168.203.46,8267689,2,8.3,-94.9,-91.9,-91.8,-95.6,10.9,14,8.9,9,-10.7,-10.2,-11.4,-11.1,-60,,,,,371
146656,CPE12000SG,TLR001062295,8/7/22 18:00,146656,WLTGG-122,1.001E+12,192.168.203.26,8267690,2,-999999,-103.6,-103.3,-101.9,-105.2,6.3,6.5,10.5,5,-11.6,-11.5,-10.4,-11.8,-69,,,,,605
146657,CPE12000SG,TLR001052354,8/7/22 18:00,146657,WLTGG-122,1.001E+12,192.168.203.22,8267688,3,-999999,-98,-98.1,-96.2,-96.3,13.2,10,9.3,11.4,-9.9,-10.5,-10.8,-10.3,-65,,,,,605
146658,CPE12000SG,TLR001052382,8/7/22 18:00,146658,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
146659,CPE12000SG,TLR001024549,8/7/22 18:00,146659,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
