Unnamed: 0,productclass,serial,coll_time_round,result_id,model,imsi,ue_wan_ip,ue_up_time,serving_enb_id,tx_power,rsrp0,rsrp1,rsrp2,rsrp3,sinr0,sinr1,sinr2,sinr3,rsrq,rsrq1,rsrq2,rsrq3,rssi,rssi0,rssi1,rssi2,rssi3,distance
203155,CPE12000SG,TLR001052293,10/9/22 22:00,203155,WLTGG-122,1.001E+12,192.168.203.40,7383696,2,-999999,-83.7,-80.8,-80.1,-84.5,18.6,21.4,23.3,20.7,-9.2,-9.3,-9.3,-9.1,-51,,,,,488
203156,CPE12000SG,TLR001052770,10/9/22 22:00,203156,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,781
203157,CPE12000SG,TLR001023930,10/9/22 22:00,203157,WLTGG-122,1.001E+12,192.168.203.18,13748441,2,-999999,-94.6,-92.3,-91.3,-95,22.7,23.8,23.9,24.3,-9.3,-9.7,-9.4,-9,-63,,,,,488
203187,CPE12000SG,TLR001062014,10/9/22 22:00,203187,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
203158,CPE12000SG,TLR001052247,10/9/22 22:00,203158,WLTGG-122,1.001E+12,192.168.203.28,13753963,2,7.9,-91.8,-89.6,-93.8,-97.4,19.6,20.3,19,17.5,-9.3,-9.5,-9.7,-9.5,-60,,,,,78
203159,CPE12000SG,TLR001052312,10/9/22 22:00,203159,WLTGG-122,1.001E+12,192.168.203.24,1555798,2,22,-113.2,-112.1,-113.1,-116.6,14.3,15.4,12,9.1,-9.3,-9.6,-10.3,-9.8,-84,,,,,605
203160,CPE12000SG,TLR001024748,10/9/22 22:00,203160,WLTGG-122,1.001E+12,192.168.203.12,2863112,2,11.4,-111.2,-111.8,-108.7,-107.3,12.2,11.7,12.9,15.3,-10.4,-10.3,-9.8,-9.7,-78,,,,,605
203186,CPE12000SG,TLR001052985,10/9/22 22:00,203186,WLTGG-122,1.001E+12,192.168.203.38,105357,,8.9,-106.7,-103.4,-102.1,-107.2,18,17.9,19.3,17.1,-9.5,-9.5,-9.7,-10.1,-69,,,,,
203185,CPE12000SG,TLR001023730,10/9/22 22:00,203185,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
203184,CPE12300,21140000512,10/9/22 22:00,203184,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
203183,CPE12000SG,TLR001052745,10/9/22 22:00,203183,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
203182,CPE12000SG,TLR001052427,10/9/22 22:00,203182,WLTGG-122,1.001E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
203181,CPE12000SG,TLR001052420,10/9/22 22:00,203181,WLTGG-122,1.001E+12,192.168.203.23,655963,,-999999,-97.9,-95.9,-93.4,-98.1,23.8,24.7,27.4,26.5,-8.6,-8.9,-9,-8.7,-65,,,,,
203161,CPE9000,GMK180819003927,10/9/22 22:00,203161,WLTMS-110,1.001E+12,192.168.203.47,3910607,2,10,-95,-96,,,21,21,,,-9,,,,,,,,,605
203162,CPE12000SG,TLR001023697,10/9/22 22:00,203162,WLTGG-122,1.001E+12,192.168.203.10,899210,2,10.2,-97.9,-95.7,-96.4,-100.6,21.5,22.9,19.5,17.4,-9.1,-9.3,-9.4,-9.3,-67,,,,,605
203163,CPE12300,21140007371,10/9/22 22:00,203163,CPE12300XG,1.001E+12,192.168.203.33,660957,,8.5,-104.5,-105.8,0,0,16.2,11.7,0,0,-9.7,-9.5,0,0,-75,-74.9,-76.5,0,0,
203164,CPE12000SG,TLR001052687,10/9/22 22:00,203164,WLTGG-122,1.001E+12,192.168.203.34,287692,,-2.1,-92.3,-94.7,-91.6,-92.5,22.5,20.2,21.4,24.3,-9.4,-8.5,-8.7,-9.5,-57,,,,,
203146,CPE12000SG,TLR001052745,10/9/22 21:00,203146,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
203119,CPE12000SG,TLR001052293,10/9/22 21:00,203119,WLTGG-122,1.001E+12,192.168.203.40,7380096,2,-999999,-83.2,-80.6,-80.3,-84.7,19,21.4,23.2,20.5,-9.3,-9.4,-9.5,-9.2,-51,,,,,488
203118,CPE12000SG,TLR001052770,10/9/22 21:00,203118,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,605
203117,CPE12000SG,TLR001021183,10/9/22 21:00,203117,WLTGG-122,1.001E+12,192.168.203.16,966141,2,-999999,-112.5,-102.8,-106.4,-108.1,8.8,19.5,15.4,13.5,-10.5,-9.5,-9.8,-9.8,-74,,,,,605
203143,CPE12000SG,TLR001023657,10/9/22 21:00,203143,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
203130,CPE12000SG,TLR001052912,10/9/22 21:00,203130,WLTGG-122,1.001E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
203126,CPE12000SG,TLR001023697,10/9/22 21:00,203126,WLTGG-122,1.001E+12,192.168.203.10,895610,2,-999999,-98.9,-95.6,-98.6,-106.5,20.1,23.5,18.1,12.9,-9.2,-9.4,-9.4,-9.6,-67,,,,,605
203131,CPE12000SG,TLR001052382,10/9/22 21:00,203131,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
203132,CPE12000SG,TLR001024016,10/9/22 21:00,203132,WLTGG-122,1.001E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
203133,CPE12000SG,TLR001025025,10/9/22 21:00,203133,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
203134,CPE12000SG,TLR001024549,10/9/22 21:00,203134,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
203142,CPE12300,21140003126,10/9/22 21:00,203142,CPE12300HG,1.001E+12,192.168.203.44,,,,,,,,,,,,,,,,,,,,,
203127,CPE12300,21140007371,10/9/22 21:00,203127,CPE12300XG,1.001E+12,192.168.203.33,657357,,7.5,-105.3,-105,0,0,16.1,12.7,0,0,-12.9,-14,0,0,-71,-72,-70.5,0,0,
203128,CPE12000SG,TLR001052687,10/9/22 21:00,203128,WLTGG-122,1.001E+12,192.168.203.34,284092,,-999999,-93,-94.9,-91.6,-92.9,21.8,19.7,21.3,23.8,-9.4,-8.5,-8.6,-9.5,-63,,,,,
203129,CPE12000SG,TLR001052332,10/9/22 21:00,203129,WLTGG-122,1.001E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
203141,CPE12000SG,TLR001024707,10/9/22 21:00,203141,WLTGG-122,1.001E+12,192.168.203.17,,,,,,,,,,,,,,,,,,,,,
203135,CPE12000SG,TLR001052983,10/9/22 21:00,203135,WLTGG-122,1.001E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
203140,CPE12000SG,TLR001062295,10/9/22 21:00,203140,WLTGG-122,1.001E+12,192.168.203.26,1487163,,-999999,-98.7,-98.7,-100.7,-99.4,20.2,19.5,18.7,19.1,-9.1,-9.1,-9.2,-9.3,-68,,,,,
203139,CPE12000SG,TLR001052820,10/9/22 21:00,203139,WLTGG-122,1.001E+12,192.168.203.46,5395143,,7.5,-102,-96.9,-94.2,-97.3,7.2,12.4,14.8,11.1,-11.9,-10.2,-9.9,-10.4,-65,,,,,
203124,CPE12000SG,TLR001052312,10/9/22 21:00,203124,WLTGG-122,1.001E+12,192.168.203.24,1552198,2,20.2,-110.3,-110.9,-107.4,-115.1,14.9,16.1,15.2,11.3,-9.2,-9.4,-9.4,-9.8,-81,,,,,605
203150,CPE12000SG,TLR001062014,10/9/22 21:00,203150,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
203125,CPE9000,GMK180819003927,10/9/22 21:00,203125,WLTMS-110,1.001E+12,192.168.203.47,3907007,2,6,-97,-98,,,18,20,,,-9,,,,,,,,,605
203151,CPE12000SG,TLR001061822,10/9/22 21:00,203151,WLTGG-122,1.001E+12,192.168.203.36,,,,,,,,,,,,,,,,,,,,,
203136,CPE12000SG,TLR001052354,10/9/22 21:00,203136,WLTGG-122,1.001E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
203137,CPE12000SG,TLR001048674,10/9/22 21:00,203137,WLTGG-122,1.001E+12,192.168.203.11,244481,,-999999,-90.9,-93.8,-94.5,-94.4,23.9,22.4,22.8,23.7,-9.2,-9.1,-9.1,-9.4,-65,,,,,
203138,CPE12000SG,TLR001052281,10/9/22 21:00,203138,WLTGG-122,1.001E+12,192.168.203.25,776755,,-11.1,-81.8,-80.3,-81.9,-84.4,25.5,23.7,21.7,23.7,-8.7,-9.2,-9.3,-8.7,-48,,,,,
203152,CPE12000SG,TLR001061848,10/9/22 21:00,203152,WLTGG-122,1.001E+12,192.168.203.37,,,,,,,,,,,,,,,,,,,,,
203153,CPE12000SG,TLR001052550,10/9/22 21:00,203153,WLTGG-122,1.001E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
203149,CPE12000SG,TLR001052985,10/9/22 21:00,203149,WLTGG-122,1.001E+12,192.168.203.38,101757,,8.4,-107.1,-99.6,-99,-103.6,17.2,20.3,21.3,19.1,-9.6,-9.2,-9.1,-9.7,-70,,,,,
203148,CPE12000SG,TLR001023730,10/9/22 21:00,203148,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
203147,CPE12300,21140000512,10/9/22 21:00,203147,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
203120,CPE12000SG,TLR001021226,10/9/22 21:00,203120,WLTGG-122,1.001E+12,192.168.203.13,8131304,2,-999999,-119.8,-112,-114,-114,8.9,14.4,11.5,13.6,-9.9,-9.6,-9.4,-9.4,-83,,,,,605
203123,CPE12000SG,TLR001024748,10/9/22 21:00,203123,WLTGG-122,1.001E+12,192.168.203.12,2859512,2,-999999,-108.4,-108.7,-105.4,-106.6,16.4,15.4,16.2,15.7,-9.4,-9.7,-9.6,-9.6,-76,,,,,605
203145,CPE12000SG,TLR001052427,10/9/22 21:00,203145,WLTGG-122,1.001E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
203144,CPE12000SG,TLR001052420,10/9/22 21:00,203144,WLTGG-122,1.001E+12,192.168.203.23,652363,,-999999,-98.7,-97.1,-93.3,-98.5,23.7,23.9,27.1,25.7,-8.7,-8.8,-9,-8.7,-59,,,,,
203122,CPE12000SG,TLR001052247,10/9/22 21:00,203122,WLTGG-122,1.001E+12,192.168.203.28,13750364,2,5.7,-91.2,-89.1,-93.3,-96.9,20,20.8,18.9,17.8,-9.1,-9.5,-9.7,-9.5,-60,,,,,78
203121,CPE12000SG,TLR001023930,10/9/22 21:00,203121,WLTGG-122,1.001E+12,192.168.203.18,13744842,2,6.9,-94.3,-93.2,-91.5,-95.2,23.5,23.3,23.9,23.4,-9.3,-9.8,-9.6,-9.3,-62,,,,,488
203081,CPE12000SG,TLR001052293,10/9/22 20:00,203081,WLTGG-122,1.001E+12,192.168.203.40,7376496,2,-999999,-82.1,-79.8,-79.7,-84.7,20.7,22.4,22.1,20.1,-9.1,-9.5,-9.4,-9.2,-51,,,,,488
203104,CPE12300,21140003126,10/9/22 20:00,203104,CPE12300HG,1.001E+12,192.168.203.44,,,,,,,,,,,,,,,,,,,,,
203103,CPE12000SG,TLR001024707,10/9/22 20:00,203103,WLTGG-122,1.001E+12,192.168.203.17,,,,,,,,,,,,,,,,,,,,,
203102,CPE12000SG,TLR001062295,10/9/22 20:00,203102,WLTGG-122,1.001E+12,192.168.203.26,1483563,,-999999,-99.5,-94.6,-93,-100.3,15.1,13.6,19.2,14.1,-9.3,-8.8,-8.9,-9.3,-68,,,,,
203101,CPE12000SG,TLR001052820,10/9/22 20:00,203101,WLTGG-122,1.001E+12,192.168.203.46,5391543,,8.2,-98.8,-94.9,-93.8,-95.8,10.5,15.2,16,13,-10.5,-10,-9.9,-10,-64,,,,,
203100,CPE12000SG,TLR001052281,10/9/22 20:00,203100,WLTGG-122,1.001E+12,192.168.203.25,773155,,-9.1,-83.4,-81.3,-83.6,-85.9,22.5,21.5,20.1,21.4,-14.1,-14.7,-14.7,-14.1,-47,,,,,
203099,CPE12000SG,TLR001048674,10/9/22 20:00,203099,WLTGG-122,1.001E+12,192.168.203.11,240881,,3.9,-95.9,-98,-96.1,-95.6,19,18.8,21.6,21.8,-9.7,-11.2,-11.7,-9.5,-65,,,,,
203098,CPE12000SG,TLR001052354,10/9/22 20:00,203098,WLTGG-122,1.001E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
203097,CPE12000SG,TLR001052983,10/9/22 20:00,203097,WLTGG-122,1.001E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
203086,CPE12000SG,TLR001024748,10/9/22 20:00,203086,WLTGG-122,1.001E+12,192.168.203.12,2855913,2,-999999,-107.9,-107.5,-107,-106.4,16.5,16.2,13.7,15.8,-9.4,-9.7,-9.9,-9.5,-76,,,,,605
203085,CPE12000SG,TLR001024016,10/9/22 20:00,203085,WLTGG-122,1.001E+12,192.168.203.20,,2,,,,,,,,,,,,,,,,,,,0
203096,CPE12000SG,TLR001024549,10/9/22 20:00,203096,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
203095,CPE12000SG,TLR001025025,10/9/22 20:00,203095,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
203094,CPE12000SG,TLR001052382,10/9/22 20:00,203094,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
203093,CPE12000SG,TLR001052912,10/9/22 20:00,203093,WLTGG-122,1.001E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
203092,CPE12000SG,TLR001052332,10/9/22 20:00,203092,WLTGG-122,1.001E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
203091,CPE12000SG,TLR001052687,10/9/22 20:00,203091,WLTGG-122,1.001E+12,192.168.203.34,280492,,-999999,-91.8,-94,-93.4,-92.2,22.3,19.6,19.9,24.8,-10,-12.5,-12.4,-10.1,-59,,,,,
203108,CPE12000SG,TLR001052427,10/9/22 20:00,203108,WLTGG-122,1.001E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
203109,CPE12000SG,TLR001052745,10/9/22 20:00,203109,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
203107,CPE12000SG,TLR001052420,10/9/22 20:00,203107,WLTGG-122,1.001E+12,192.168.203.23,648763,,-999999,-98,-95.3,-93.6,-98.3,23.8,24.4,28.2,26.9,-8.8,-8.9,-8.8,-8.6,-59,,,,,
203084,CPE12000SG,TLR001052247,10/9/22 20:00,203084,WLTGG-122,1.001E+12,192.168.203.28,13746763,2,6.6,-91.5,-89.2,-93.7,-97.4,19.5,20.5,18.7,17.3,-9.5,-9.6,-9.8,-9.5,-60,,,,,78
203083,CPE12000SG,TLR001023930,10/9/22 20:00,203083,WLTGG-122,1.001E+12,192.168.203.18,13741240,2,-999999,-97.3,-95,-93.1,-96.6,20.8,21,19.6,20.1,-9.2,-9.6,-9.7,-9.2,-66,,,,,488
203082,CPE12000SG,TLR001021226,10/9/22 20:00,203082,WLTGG-122,1.001E+12,192.168.203.13,8127705,2,22.2,-121,-108.9,-108.9,-109.4,7.7,17.3,16,16.8,-10.1,-9.6,-9.5,-9.3,-84,,,,,605
203080,CPE12000SG,TLR001052770,10/9/22 20:00,203080,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,0
203106,CPE12000SG,TLR001023657,10/9/22 20:00,203106,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
203105,CPE12000SG,TLR001021183,10/9/22 20:00,203105,WLTGG-122,1.001E+12,192.168.203.16,962541,,-999999,-110.4,-103.1,-105.7,-105.9,10.9,19.2,16.6,16.7,-9.8,-9.3,-9.8,-9.6,-74,,,,,
203087,CPE12000SG,TLR001052312,10/9/22 20:00,203087,WLTGG-122,1.001E+12,192.168.203.24,1548599,2,12.9,-110.4,-112.7,-108.1,-106.8,16.4,15,16.4,17.5,-9.5,-9.6,-9.6,-9.3,-82,,,,,605
203088,CPE9000,GMK180819003927,10/9/22 20:00,203088,WLTMS-110,1.001E+12,192.168.203.47,3903407,2,9,-102,-104,,,11,10,,,-10,,,,,,,,,605
203089,CPE12000SG,TLR001023697,10/9/22 20:00,203089,WLTGG-122,1.001E+12,192.168.203.10,892010,2,-999999,-98.7,-96.1,-96.3,-99.6,20.7,22.5,19.4,18.1,-9.3,-9.3,-9.5,-9.3,-67,,,,,605
203090,CPE12300,21140007371,10/9/22 20:00,203090,CPE12300XG,1.001E+12,192.168.203.33,653757,,8.5,-104.8,-104.8,0,0,17.2,12.7,0,0,-9.6,-9.4,0,0,-75,-75,-75.3,0,0,
203116,CPE12000SG,TLR001052550,10/9/22 20:00,203116,WLTGG-122,1.001E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
203115,CPE12000SG,TLR001061848,10/9/22 20:00,203115,WLTGG-122,1.001E+12,192.168.203.37,,,,,,,,,,,,,,,,,,,,,
203114,CPE12000SG,TLR001061822,10/9/22 20:00,203114,WLTGG-122,1.001E+12,192.168.203.36,,,,,,,,,,,,,,,,,,,,,
203113,CPE12000SG,TLR001062014,10/9/22 20:00,203113,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
203112,CPE12000SG,TLR001052985,10/9/22 20:00,203112,WLTGG-122,1.001E+12,192.168.203.38,98157,,8.9,-104.6,-103.4,-103.8,-105.3,19.1,18.1,19.4,18.8,-14.3,-13.7,-13.5,-13.7,-70,,,,,
203111,CPE12000SG,TLR001023730,10/9/22 20:00,203111,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
203110,CPE12300,21140000512,10/9/22 20:00,203110,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
203044,CPE12000SG,TLR001052293,10/9/22 19:00,203044,WLTGG-122,1.001E+12,192.168.203.40,7372896,2,-999999,-83.1,-80.8,-80.4,-84.2,20.1,21.9,22.9,20.9,-9.2,-9.5,-9.4,-9.1,-51,,,,,488
203045,CPE12000SG,TLR001024016,10/9/22 19:00,203045,WLTGG-122,1.001E+12,192.168.203.20,,2,,,,,,,,,,,,,,,,,,,0
203046,CPE12000SG,TLR001023930,10/9/22 19:00,203046,WLTGG-122,1.001E+12,192.168.203.18,13737641,2,-999999,-95.6,-93,-93.1,-98.2,20.9,19.8,16.4,16.5,-9.2,-9.5,-9.7,-9.3,-63,,,,,488
203047,CPE12000SG,TLR001052247,10/9/22 19:00,203047,WLTGG-122,1.001E+12,192.168.203.28,13743164,2,5.9,-91.9,-89.9,-93.9,-97.5,19.7,20.6,18.7,17.1,-9.2,-9.4,-9.6,-9.5,-61,,,,,78
203043,CPE12000SG,TLR001052770,10/9/22 19:00,203043,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,605
203076,CPE12000SG,TLR001062014,10/9/22 19:00,203076,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
203077,CPE12000SG,TLR001061822,10/9/22 19:00,203077,WLTGG-122,1.001E+12,192.168.203.36,,,,,,,,,,,,,,,,,,,,,
203078,CPE12000SG,TLR001061848,10/9/22 19:00,203078,WLTGG-122,1.001E+12,192.168.203.37,,,,,,,,,,,,,,,,,,,,,
203079,CPE12000SG,TLR001052550,10/9/22 19:00,203079,WLTGG-122,1.001E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
203074,CPE12000SG,TLR001023730,10/9/22 19:00,203074,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
203075,CPE12000SG,TLR001052985,10/9/22 19:00,203075,WLTGG-122,1.001E+12,192.168.203.38,94557,,8.7,-107.5,-106.2,-102.5,-107.6,15.5,15.8,18.8,14.3,-9.7,-9.5,-9.1,-9.7,-72,,,,,
203048,CPE12000SG,TLR001021183,10/9/22 19:00,203048,WLTGG-122,1.001E+12,192.168.203.16,958940,2,-999999,-118.2,-105.8,-105.5,-104,4.6,16.7,16.4,18.3,-12.1,-9.4,-9.9,-9.6,-74,,,,,605
203049,CPE12000SG,TLR001024748,10/9/22 19:00,203049,WLTGG-122,1.001E+12,192.168.203.12,2852312,2,-999999,-106.2,-106.1,-106.4,-108.1,18,17.7,15.3,14,-9.5,-9.6,-9.5,-9.8,-76,,,,,605
203050,CPE12000SG,TLR001052312,10/9/22 19:00,203050,WLTGG-122,1.001E+12,192.168.203.24,1544998,2,10.2,-114.5,-110.6,-113.5,-110.3,13.8,16.9,11.3,14.6,-9.4,-9.2,-10.1,-9.4,-81,,,,,605
203051,CPE12000SG,TLR001052820,10/9/22 19:00,203051,WLTGG-122,1.001E+12,192.168.203.46,5387943,2,-999999,-100,-96.9,-95.1,-97.4,8.8,13.1,13.7,10.7,-11,-10.2,-9.9,-10.5,-62,,,,,371
203052,CPE9000,GMK180819003927,10/9/22 19:00,203052,WLTMS-110,1.001E+12,192.168.203.47,3899808,2,5,-96,-93,,,18,23,,,-10,,,,,,,,,605
203053,CPE12000SG,TLR001023697,10/9/22 19:00,203053,WLTGG-122,1.001E+12,192.168.203.10,888410,2,8.8,-99.2,-96.3,-96.7,-102,20.9,23.6,19.6,16.2,-9.2,-9.4,-9.4,-9.1,-68,,,,,605
203054,CPE12300,21140007371,10/9/22 19:00,203054,CPE12300XG,1.001E+12,192.168.203.33,650157,,6.7,-106,-107.1,0,0,14.6,10,0,0,-9.9,-9.8,0,0,-79,-74,-74.4,0,0,
203055,CPE12000SG,TLR001052687,10/9/22 19:00,203055,WLTGG-122,1.001E+12,192.168.203.34,276892,,-2.1,-92.3,-95,-94.6,-94.3,22.3,18.7,19.2,23.1,-9.7,-8.8,-9,-9.6,-64,,,,,
203056,CPE12000SG,TLR001052332,10/9/22 19:00,203056,WLTGG-122,1.001E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
203057,CPE12000SG,TLR001052912,10/9/22 19:00,203057,WLTGG-122,1.001E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
203058,CPE12000SG,TLR001052382,10/9/22 19:00,203058,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
203059,CPE12000SG,TLR001025025,10/9/22 19:00,203059,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
203060,CPE12000SG,TLR001024549,10/9/22 19:00,203060,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
203061,CPE12000SG,TLR001052983,10/9/22 19:00,203061,WLTGG-122,1.001E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
203062,CPE12000SG,TLR001052354,10/9/22 19:00,203062,WLTGG-122,1.001E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
203063,CPE12000SG,TLR001048674,10/9/22 19:00,203063,WLTGG-122,1.001E+12,192.168.203.11,237281,,0.9,-91.6,-94.8,-94.8,-93.4,26.5,23.6,22,21.5,-9,-8.9,-9.1,-9,-63,,,,,
203064,CPE12000SG,TLR001052281,10/9/22 19:00,203064,WLTGG-122,1.001E+12,192.168.203.25,769555,,-999999,-82.9,-81,-81.9,-85.2,23.5,22.3,21.1,22.3,-8.6,-9,-9.2,-8.6,-50,,,,,
203065,CPE12000SG,TLR001062295,10/9/22 19:00,203065,WLTGG-122,1.001E+12,192.168.203.26,1479963,,-999999,-100.7,-98.7,-98.4,-99.6,17.8,14.1,14.6,17,-9.6,-9.2,-9,-9.4,-67,,,,,
203066,CPE12000SG,TLR001021226,10/9/22 19:00,203066,WLTGG-122,1.001E+12,192.168.203.13,8124105,,19.2,-118.7,-110.5,-113,-112.6,9.2,16.5,12.6,15,-10.2,-9.6,-9.6,-9.6,-79,,,,,
203067,CPE12000SG,TLR001024707,10/9/22 19:00,203067,WLTGG-122,1.001E+12,192.168.203.17,,,,,,,,,,,,,,,,,,,,,
203068,CPE12300,21140003126,10/9/22 19:00,203068,CPE12300HG,1.001E+12,192.168.203.44,,,,,,,,,,,,,,,,,,,,,
203069,CPE12000SG,TLR001023657,10/9/22 19:00,203069,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
203070,CPE12000SG,TLR001052420,10/9/22 19:00,203070,WLTGG-122,1.001E+12,192.168.203.23,645162,,8.9,-101.7,-100.5,-93.5,-97.9,22.1,21.1,26.6,24,-8.7,-8.6,-8.9,-8.8,-67,,,,,
203071,CPE12000SG,TLR001052427,10/9/22 19:00,203071,WLTGG-122,1.001E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
203072,CPE12000SG,TLR001052745,10/9/22 19:00,203072,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
203073,CPE12300,21140000512,10/9/22 19:00,203073,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
203010,CPE12000SG,TLR001052247,10/9/22 18:00,203010,WLTGG-122,1.001E+12,192.168.203.28,13739563,2,8.9,-91.8,-89.7,-93.4,-97.3,19.5,20.3,18.9,17.3,-9.3,-9.7,-9.7,-9.4,-60,,,,,78
203030,CPE12000SG,TLR001062295,10/9/22 18:00,203030,WLTGG-122,1.001E+12,192.168.203.26,1476363,,-999999,-99.2,-102.6,-100.5,-100.5,15.1,7.4,7.9,12.8,-9.4,-9.4,-9.4,-9.4,-68,,,,,
203029,CPE12000SG,TLR001052281,10/9/22 18:00,203029,WLTGG-122,1.001E+12,192.168.203.25,765955,,-999999,-81.3,-80.4,-81.7,-84.5,24.4,22.6,21.1,22.5,-14,-15,-14.6,-14.2,-47,,,,,
203028,CPE12000SG,TLR001048674,10/9/22 18:00,203028,WLTGG-122,1.001E+12,192.168.203.11,233681,,-999999,-95.2,-98,-96.3,-96.4,19.5,18.4,21,19.4,-12.4,-9.8,-10.6,-12.7,-65,,,,,
203027,CPE12000SG,TLR001052354,10/9/22 18:00,203027,WLTGG-122,1.001E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
203026,CPE12000SG,TLR001052983,10/9/22 18:00,203026,WLTGG-122,1.001E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
203025,CPE12000SG,TLR001024549,10/9/22 18:00,203025,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
203024,CPE12000SG,TLR001025025,10/9/22 18:00,203024,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
203023,CPE12000SG,TLR001052382,10/9/22 18:00,203023,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
203022,CPE12000SG,TLR001052912,10/9/22 18:00,203022,WLTGG-122,1.001E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
203032,CPE12300,21140003126,10/9/22 18:00,203032,CPE12300HG,1.001E+12,192.168.203.44,,,,,,,,,,,,,,,,,,,,,
203033,CPE12000SG,TLR001023657,10/9/22 18:00,203033,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
203034,CPE12000SG,TLR001052420,10/9/22 18:00,203034,WLTGG-122,1.001E+12,192.168.203.23,641563,,3.2,-100.7,-99.2,-93.5,-98.8,23.6,24,28.3,24.9,-8.7,-8.9,-8.9,-8.7,-60,,,,,
203035,CPE12000SG,TLR001052427,10/9/22 18:00,203035,WLTGG-122,1.001E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
