Unnamed: 0,productclass,serial,coll_time_round,result_id,model,imsi,ue_wan_ip,ue_up_time,serving_enb_id,tx_power,rsrp0,rsrp1,rsrp2,rsrp3,sinr0,sinr1,sinr2,sinr3,rsrq,rsrq1,rsrq2,rsrq3,rssi,rssi0,rssi1,rssi2,rssi3,distance
163448,CPE12000SG,TLR001023657,8/26/22 4:00,163448,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
163447,CPE12000SG,TLR001052382,8/26/22 4:00,163447,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
163446,CPE12000SG,TLR001052550,8/26/22 4:00,163446,WLTGG-122,1.001E+12,192.168.203.35,1070143,2,-999999,-112.2,-105.2,-101.1,-102.5,13.5,16.9,20.5,21.3,-9.9,-10.1,-9.5,-9.1,-70,,,,,488
163444,CPE12000SG,TLR001052427,8/26/22 4:00,163444,WLTGG-122,1.001E+12,192.168.203.42,3816005,2,-999999,-101.5,-101.2,-106.6,-109.8,20.7,20.4,13.7,11.9,-8.9,-9.4,-9.4,-9.4,-71,,,,,605
163401,CPE12000SG,TLR001023930,8/26/22 3:00,163401,WLTGG-122,1.001E+12,192.168.203.18,9878440,2,-999999,-95.5,-94.7,-95.9,-98.9,21.9,22.2,20,18.5,-9.1,-9.7,-9.6,-9.4,-65,,,,,488
163402,CPE12000SG,TLR001061822,8/26/22 3:00,163402,WLTGG-122,1.001E+12,192.168.203.36,804460,2,-999999,-83.2,-82,-83.2,-84.7,19.6,22.4,20.7,19.1,-9.2,-9.6,-9.7,-9.2,-53,,,,,605
163403,CPE12000SG,TLR001024707,8/26/22 3:00,163403,WLTGG-122,1.001E+12,192.168.203.17,4399855,1,7.9,-106.2,-101.6,-105.3,-108,18.5,23.5,16.8,16.2,-9.2,-9.2,-9.4,-9.1,-73,,,,,371
163404,CPE12000SG,TLR001024748,8/26/22 3:00,163404,WLTGG-122,1.001E+12,192.168.203.12,1531493,2,11.4,-113,-113.7,-111.3,-107.7,13.4,11.3,13.1,17.2,-9.6,-10.4,-10,-9.3,-77,,,,,605
163405,CPE12000SG,TLR001052293,8/26/22 3:00,163405,WLTGG-122,1.001E+12,192.168.203.40,3513696,2,-4.1,-82.6,-80.5,-80.3,-83.3,20.3,22.2,23.3,21.9,-9.1,-9.4,-9.4,-8.9,-51,,,,,605
163406,CPE12000SG,TLR001062014,8/26/22 3:00,163406,WLTGG-122,1.001E+12,192.168.203.39,39471,2,-999999,-88.9,-87.4,-85.7,-87.4,18.1,17.4,18.3,19.5,-9.1,-10,-9.8,-9.1,-56,,,,,605
163379,CPE12000SG,TLR001062295,8/26/22 3:00,163379,WLTGG-122,1.001E+12,192.168.203.26,1531493,3,10.5,-104.6,-101.1,-101,-108.5,15.6,17.5,18.2,9.4,-9.4,-8.7,-9.3,-10.2,-72,,,,,605
163407,CPE12000SG,TLR001052427,8/26/22 3:00,163407,WLTGG-122,1.001E+12,192.168.203.42,3812406,2,8.5,-101,-101.1,-105.5,-108.5,23.2,22.4,17,15,-9,-9.7,-9.7,-9.3,-72,,,,,605
163392,CPE12000SG,TLR001021226,8/26/22 3:00,163392,WLTGG-122,1.001E+12,192.168.203.13,,2,,,,,,,,,,,,,,,,,,,605
163393,CPE12000SG,TLR001021183,8/26/22 3:00,163393,WLTGG-122,1.001E+12,192.168.203.16,1531493,2,-999999,-114.4,-107.4,-106.9,-107,8.4,14.7,16.6,18,-11.1,-9.8,-9.9,-9.3,-76,,,,,605
163394,CPE12000SG,TLR001052820,8/26/22 3:00,163394,WLTGG-122,1.001E+12,192.168.203.46,1528743,2,8.4,-96.8,-94.6,-91.5,-93.5,11.8,15,18.4,15.7,-10.4,-10.1,-9.6,-9.5,-62,,,,,371
163391,CPE12000SG,TLR001024016,8/26/22 3:00,163391,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,78
163390,CPE12000SG,TLR001052354,8/26/22 3:00,163390,WLTGG-122,1.001E+12,192.168.203.22,1531492,3,-999999,-97.1,-95.5,-97.9,-95.7,19.9,21.2,18.4,23.8,-9.1,-8.8,-8.9,-9.2,-67,,,,,605
163408,CPE12000SG,TLR001023697,8/26/22 3:00,163408,WLTGG-122,1.001E+12,192.168.203.10,1531492,2,9.8,-97.3,-95.8,-97.1,-104.1,19.6,21.4,16.5,12.5,-9.2,-9.4,-9.6,-9.6,-67,,,,,605
163389,CPE12000SG,TLR001048674,8/26/22 3:00,163389,WLTGG-122,1.001E+12,192.168.203.11,9883963,1,-999999,-104.7,-105,-97,-100.3,13.5,13.9,22,19.2,-9.3,-9.2,-9.1,-9.2,-68,,,,,78
163388,CPE12300,21140007371,8/26/22 3:00,163388,CPE12300XG,1.001E+12,192.168.203.33,42428,4,20.1,-114.2,-112.8,0,0,11.2,9,0,0,-9.6,-10.8,0,0,-82,-84.7,-82.3,0,0,488
163387,CPE12000SG,TLR001052985,8/26/22 3:00,163387,WLTGG-122,1.001E+12,192.168.203.38,1440353,1,9.7,-111.5,-106.1,-104.8,-108.2,12.5,15.4,14.9,13.6,-9.4,-9.6,-9.3,-10,-76,,,,,195
163386,CPE12300,21140003126,8/26/22 3:00,163386,CPE12300HG,1.001E+12,192.168.203.44,42427,2,17.1,-122.2,-125.1,-125.1,-120.3,5.6,2.5,3.4,7.4,-11.3,-12.6,-12.4,-10.5,-90,-90.9,-92.9,-93.1,-89.9,371
163385,CPE12000SG,TLR001024549,8/26/22 3:00,163385,WLTGG-122,1.001E+12,192.168.203.19,9883963,1,-999999,-93.5,-95.6,-93.9,-94.2,15.2,16.2,16.7,18.9,-9.4,-9.4,-9.4,-9.2,-64,,,,,195
163381,CPE12000SG,TLR001052247,8/26/22 3:00,163381,WLTGG-122,1.001E+12,192.168.203.28,9883963,2,-999999,-91.4,-90.2,-93.2,-96.2,20.1,20.2,18.4,17.1,-8.8,-9.4,-9.7,-9.4,-61,,,,,78
163380,CPE12000SG,TLR001052281,8/26/22 3:00,163380,WLTGG-122,1.001E+12,192.168.203.25,,1,,,,,,,,,,,,,,,,,,,195
163382,CPE12000SG,TLR001052687,8/26/22 3:00,163382,WLTGG-122,1.001E+12,192.168.203.34,9878441,1,-999999,-95.6,-97.2,-94.8,-94.4,20.9,18.1,20.7,25.1,-9.4,-8.7,-8.3,-9.3,-65,,,,,371
163383,CPE12000SG,TLR001052770,8/26/22 3:00,163383,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,605
163409,CPE12000SG,TLR001052550,8/26/22 3:00,163409,WLTGG-122,1.001E+12,192.168.203.35,1066543,2,-999999,-109.3,-104.9,-100,-101.5,15.7,18.1,21.9,21.9,-9.4,-9.9,-9.6,-9.2,-70,,,,,488
163410,CPE12000SG,TLR001052382,8/26/22 3:00,163410,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
163411,CPE12000SG,TLR001023657,8/26/22 3:00,163411,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
163412,CPE12000SG,TLR001052312,8/26/22 3:00,163412,WLTGG-122,1.001E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
163413,CPE12000SG,TLR001052745,8/26/22 3:00,163413,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
163414,CPE12300,21140000512,8/26/22 3:00,163414,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
163415,CPE12000SG,TLR001023730,8/26/22 3:00,163415,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
163395,CPE12000SG,TLR001052983,8/26/22 3:00,163395,WLTGG-122,1.001E+12,192.168.203.27,,1,,,,,,,,,,,,,,,,,,,195
163396,CPE12000SG,TLR001052332,8/26/22 3:00,163396,WLTGG-122,1.001E+12,192.168.203.32,,1,,,,,,,,,,,,,,,,,,,605
163397,CPE12000SG,TLR001052912,8/26/22 3:00,163397,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
163398,CPE9000,GMK180819003927,8/26/22 3:00,163398,WLTMS-110,1.001E+12,192.168.203.47,40607,2,7,-103,-104,,,12,12,,,-9,,,,,,,,,605
163399,CPE12000SG,TLR001025025,8/26/22 3:00,163399,WLTGG-122,1.001E+12,192.168.203.14,2393802,1,-999999,-92,-94.6,-91.2,-92.5,24.4,24,25.9,25.2,-9.1,-8.9,-8.8,-9,-63,,,,,195
163400,CPE12000SG,TLR001061848,8/26/22 3:00,163400,WLTGG-122,1.001E+12,192.168.203.37,9273105,2,-3.4,-82.8,-79.4,-76.7,-78.4,17.7,20.3,22.7,20,-9,-9.5,-9.6,-9.1,-48,,,,,605
163384,CPE12000SG,TLR001052420,8/26/22 3:00,163384,WLTGG-122,1.001E+12,192.168.203.23,450231,2,6.6,-96.9,-96.6,-105.7,-107.4,25.3,23.6,13,16,-8.9,-9.2,-9.8,-9.6,-68,,,,,605
163344,CPE12000SG,TLR001052247,8/26/22 2:00,163344,WLTGG-122,1.001E+12,192.168.203.28,9880364,2,-999999,-91.9,-90.1,-93.2,-96.5,19.7,20.4,18.5,17.1,-9.2,-9.6,-9.7,-9.6,-61,,,,,78
163358,CPE12000SG,TLR001052983,8/26/22 2:00,163358,WLTGG-122,1.001E+12,192.168.203.27,,1,,,,,,,,,,,,,,,,,,,195
163346,CPE12300,21140007371,8/26/22 2:00,163346,CPE12300XG,1.001E+12,192.168.203.33,38827,4,20.2,-114.3,-112.8,0,0,11,8.7,0,0,-9.6,-10.7,0,0,-82,-84.9,-82.3,0,0,488
163347,CPE12000SG,TLR001052420,8/26/22 2:00,163347,WLTGG-122,1.001E+12,192.168.203.23,446631,2,18.6,-97.1,-96.6,-105.7,-107.1,24.9,23.5,12.9,16.4,-9,-9.3,-9.9,-9.5,-63,,,,,605
163372,CPE12000SG,TLR001052550,8/26/22 2:00,163372,WLTGG-122,1.001E+12,192.168.203.35,1062943,2,-999999,-109.6,-105.2,-100,-102.1,15.5,17.6,21.7,21.7,-9.6,-9.9,-9.6,-9.2,-70,,,,,488
163373,CPE12000SG,TLR001052382,8/26/22 2:00,163373,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
163374,CPE12000SG,TLR001023657,8/26/22 2:00,163374,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
163378,CPE12000SG,TLR001023730,8/26/22 2:00,163378,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
163377,CPE12300,21140000512,8/26/22 2:00,163377,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
163376,CPE12000SG,TLR001052745,8/26/22 2:00,163376,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
163375,CPE12000SG,TLR001052312,8/26/22 2:00,163375,WLTGG-122,1.001E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
163364,CPE12000SG,TLR001023930,8/26/22 2:00,163364,WLTGG-122,1.001E+12,192.168.203.18,9874840,2,-999999,-96,-94.9,-95.6,-99.3,21.6,22.5,20.3,18.2,-9.2,-9.7,-9.5,-9.6,-64,,,,,488
163363,CPE12000SG,TLR001061848,8/26/22 2:00,163363,WLTGG-122,1.001E+12,192.168.203.37,9269501,2,-6.1,-83.1,-79.3,-76.6,-78.8,17.4,20.4,22.8,19.6,-9.3,-9.5,-9.6,-9.3,-47,,,,,605
163362,CPE12000SG,TLR001025025,8/26/22 2:00,163362,WLTGG-122,1.001E+12,192.168.203.14,2390202,1,-999999,-91.9,-94.4,-91.3,-92.3,24.4,24.2,25.9,25.3,-9,-8.9,-8.8,-8.9,-63,,,,,195
163361,CPE9000,GMK180819003927,8/26/22 2:00,163361,WLTMS-110,1.001E+12,192.168.203.47,37007,2,10,-102,-104,,,13,12,,,-10,,,,,,,,,605
163360,CPE12000SG,TLR001052912,8/26/22 2:00,163360,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
163348,CPE12000SG,TLR001024549,8/26/22 2:00,163348,WLTGG-122,1.001E+12,192.168.203.19,9880363,1,1.9,-93.2,-95.7,-94,-94,15.6,16.3,17,19.6,-9.3,-9.3,-9.3,-9.1,-64,,,,,195
163359,CPE12000SG,TLR001052332,8/26/22 2:00,163359,WLTGG-122,1.001E+12,192.168.203.32,,1,,,,,,,,,,,,,,,,,,,605
163349,CPE12300,21140003126,8/26/22 2:00,163349,CPE12300HG,1.001E+12,192.168.203.44,38827,2,18.2,-122.2,-125.1,-125.6,-120.8,5.8,2.7,2.6,7.3,-11.4,-12.5,-12.7,-10.8,-90,-90.2,-92.1,-92.6,-89.4,371
163350,CPE12000SG,TLR001052985,8/26/22 2:00,163350,WLTGG-122,1.001E+12,192.168.203.38,1436753,1,9.5,-111.2,-105.8,-104.7,-107.9,14.9,18.6,17.4,16,-9.3,-9.4,-9.3,-9.8,-75,,,,,195
163351,CPE12000SG,TLR001052770,8/26/22 2:00,163351,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,781
163352,CPE12000SG,TLR001048674,8/26/22 2:00,163352,WLTGG-122,1.001E+12,192.168.203.11,9880363,1,-999999,-104.5,-104.7,-96.9,-99.5,13.7,14.2,22.1,19.9,-9.2,-9,-9,-9.1,-68,,,,,78
163353,CPE12000SG,TLR001052354,8/26/22 2:00,163353,WLTGG-122,1.001E+12,192.168.203.22,1527892,3,-999999,-97.9,-96.3,-97.9,-95.1,19.4,20.8,18.2,24.2,-9.1,-8.7,-8.9,-9.1,-66,,,,,605
163354,CPE12000SG,TLR001024016,8/26/22 2:00,163354,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,78
163365,CPE12000SG,TLR001061822,8/26/22 2:00,163365,WLTGG-122,1.001E+12,192.168.203.36,800860,2,-999999,-83.6,-82,-83.2,-85.1,19.3,22.3,20.6,18.9,-9.3,-9.5,-9.7,-9.2,-53,,,,,605
163366,CPE12000SG,TLR001024707,8/26/22 2:00,163366,WLTGG-122,1.001E+12,192.168.203.17,4396255,1,7.6,-105.4,-101.5,-104.9,-107.9,19.5,23.7,17.5,16.5,-9,-9.1,-9.5,-9.3,-73,,,,,371
163367,CPE12000SG,TLR001024748,8/26/22 2:00,163367,WLTGG-122,1.001E+12,192.168.203.12,1527893,2,14.8,-113.9,-112.3,-109.9,-108.4,12.2,12.6,13.8,16.6,-9.8,-10.2,-9.7,-9.5,-79,,,,,605
163368,CPE12000SG,TLR001052293,8/26/22 2:00,163368,WLTGG-122,1.001E+12,192.168.203.40,3510097,2,-6.1,-83,-80.4,-80.3,-83.8,20.1,22.4,23.6,21.7,-9.2,-9.4,-9.5,-9.2,-51,,,,,605
163369,CPE12000SG,TLR001062014,8/26/22 2:00,163369,WLTGG-122,1.001E+12,192.168.203.39,35871,2,-999999,-89.3,-87.2,-85.6,-87.5,17.9,17.6,18.4,19.2,-9.2,-9.9,-9.7,-9.2,-56,,,,,605
163370,CPE12000SG,TLR001052427,8/26/22 2:00,163370,WLTGG-122,1.001E+12,192.168.203.42,3808805,2,-999999,-101.5,-101.4,-106.1,-109.3,23.2,22.8,16.5,14.5,-8.9,-9.4,-9.3,-9.3,-69,,,,,605
163371,CPE12000SG,TLR001023697,8/26/22 2:00,163371,WLTGG-122,1.001E+12,192.168.203.10,1527892,2,-999999,-97.5,-95.8,-97.1,-104.5,21.4,23,18.6,14.3,-9.1,-9.3,-9.4,-9.6,-67,,,,,605
163342,CPE12000SG,TLR001062295,8/26/22 2:00,163342,WLTGG-122,1.001E+12,192.168.203.26,1527893,3,8.8,-103.2,-102.4,-99.2,-102.5,16.9,15.3,19.5,14.8,-9.3,-8.6,-9.4,-9.6,-70,,,,,605
163343,CPE12000SG,TLR001052281,8/26/22 2:00,163343,WLTGG-122,1.001E+12,192.168.203.25,194106,1,-8.1,-82.7,-80.2,-82.7,-85.1,25.1,23.4,21.4,23.3,-8.7,-9.1,-9.1,-8.7,-51,,,,,195
163345,CPE12000SG,TLR001052687,8/26/22 2:00,163345,WLTGG-122,1.001E+12,192.168.203.34,9874841,1,2.9,-95.6,-97.3,-94.8,-94.3,21.2,18.1,21,25.5,-9.5,-8.6,-8.5,-9.4,-65,,,,,371
163355,CPE12000SG,TLR001021226,8/26/22 2:00,163355,WLTGG-122,1.001E+12,192.168.203.13,4261305,2,20.9,-109.6,-113.6,-108.6,-115.5,16.1,12.8,16.8,12.5,-9.3,-9.9,-9.4,-9.3,-80,,,,,605
163356,CPE12000SG,TLR001021183,8/26/22 2:00,163356,WLTGG-122,1.001E+12,192.168.203.16,1527894,2,8.3,-114.1,-107.2,-106.3,-107.5,8.4,14.7,17.2,16.9,-11,-9.7,-9.9,-9.4,-77,,,,,605
163357,CPE12000SG,TLR001052820,8/26/22 2:00,163357,WLTGG-122,1.001E+12,192.168.203.46,1525143,2,8.9,-96.8,-94.6,-90.9,-93.6,11.8,15.1,18.3,15.2,-10.4,-10.1,-9.7,-9.6,-61,,,,,371
163307,CPE12000SG,TLR001052247,8/26/22 1:00,163307,WLTGG-122,1.001E+12,192.168.203.28,9876764,2,-999999,-91.6,-90.1,-93.1,-96.2,19.7,20.1,18.3,17.1,-9.2,-9.5,-9.6,-9.4,-60,,,,,78
163305,CPE12000SG,TLR001062295,8/26/22 1:00,163305,WLTGG-122,1.001E+12,192.168.203.26,1524293,3,8.5,-103,-101.6,-98.1,-103.9,17.1,15.8,20,13.4,-9.2,-8.5,-9.1,-9.8,-69,,,,,605
163318,CPE12000SG,TLR001021226,8/26/22 1:00,163318,WLTGG-122,1.001E+12,192.168.203.13,4257706,2,20.1,-109.9,-117.4,-110.5,-114.7,16,9.9,16.2,12.9,-9.2,-10.1,-9.1,-9.3,-81,,,,,605
163319,CPE12000SG,TLR001021183,8/26/22 1:00,163319,WLTGG-122,1.001E+12,192.168.203.16,1524293,2,12.4,-114.1,-107.2,-106.4,-107,8.6,15,17.3,17.6,-10.9,-9.8,-9.9,-9.5,-73,,,,,605
163320,CPE12000SG,TLR001052820,8/26/22 1:00,163320,WLTGG-122,1.001E+12,192.168.203.46,1521543,2,7.4,-97,-94.3,-90.8,-93.3,11.6,14.9,18.3,15.6,-10.6,-10.2,-9.9,-9.7,-60,,,,,371
163321,CPE12000SG,TLR001052983,8/26/22 1:00,163321,WLTGG-122,1.001E+12,192.168.203.27,,1,,,,,,,,,,,,,,,,,,,195
163322,CPE12000SG,TLR001052332,8/26/22 1:00,163322,WLTGG-122,1.001E+12,192.168.203.32,,1,,,,,,,,,,,,,,,,,,,605
163323,CPE12000SG,TLR001052912,8/26/22 1:00,163323,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
163324,CPE9000,GMK180819003927,8/26/22 1:00,163324,WLTMS-110,1.001E+12,192.168.203.47,33407,2,9,-102,-104,,,14,12,,,-10,,,,,,,,,605
163312,CPE12300,21140003126,8/26/22 1:00,163312,CPE12300HG,1.001E+12,192.168.203.44,35228,2,19.2,-122.4,-125.3,-125.9,-121,5.5,2.5,2.4,7,-11.6,-12.7,-12.5,-11,-87,-90.7,-92.5,-93.1,-89.6,371
163313,CPE12000SG,TLR001052985,8/26/22 1:00,163313,WLTGG-122,1.001E+12,192.168.203.38,1433153,1,8.5,-109.7,-105.4,-105,-107.8,16.6,19.1,16.7,15.7,-9.1,-9.3,-9.5,-9.9,-74,,,,,195
163314,CPE12000SG,TLR001052770,8/26/22 1:00,163314,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,605
163315,CPE12000SG,TLR001048674,8/26/22 1:00,163315,WLTGG-122,1.001E+12,192.168.203.11,9876763,1,-999999,-104.6,-104.7,-96.7,-99.4,13.6,14.2,22.2,20,-9.4,-9.2,-8.9,-9.1,-68,,,,,78
163316,CPE12000SG,TLR001052354,8/26/22 1:00,163316,WLTGG-122,1.001E+12,192.168.203.22,1524292,3,-999999,-97.6,-96.2,-97.6,-95.3,19.7,20.8,17.9,24.1,-9.1,-8.8,-8.9,-9.2,-66,,,,,605
163317,CPE12000SG,TLR001024016,8/26/22 1:00,163317,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,78
163325,CPE12000SG,TLR001025025,8/26/22 1:00,163325,WLTGG-122,1.001E+12,192.168.203.14,2386602,1,-999999,-91.7,-94.1,-91.4,-92.5,24.7,24.6,26.2,25.4,-9,-8.9,-8.8,-9,-63,,,,,195
163326,CPE12000SG,TLR001061848,8/26/22 1:00,163326,WLTGG-122,1.001E+12,192.168.203.37,9265901,2,-4.1,-82.9,-79.3,-76.6,-78.7,17.4,20.3,22.7,19.4,-9.1,-9.6,-9.6,-9.2,-45,,,,,605
163327,CPE12000SG,TLR001023930,8/26/22 1:00,163327,WLTGG-122,1.001E+12,192.168.203.18,9871240,2,-999999,-95.5,-94.3,-95.1,-98.5,21.8,22.5,20.2,18.4,-9.2,-9.8,-9.6,-9.4,-65,,,,,488
163328,CPE12000SG,TLR001061822,8/26/22 1:00,163328,WLTGG-122,1.001E+12,192.168.203.36,797260,2,-999999,-83.3,-81.9,-83.1,-85,19.2,22.4,20.8,18.7,-9.3,-9.6,-9.5,-9.1,-52,,,,,605
163329,CPE12000SG,TLR001024707,8/26/22 1:00,163329,WLTGG-122,1.001E+12,192.168.203.17,4392655,1,7.6,-105.5,-101.6,-104.8,-107.9,19.7,23.6,17.4,16.4,-9.1,-9.1,-9.3,-9.3,-73,,,,,371
163330,CPE12000SG,TLR001024748,8/26/22 1:00,163330,WLTGG-122,1.001E+12,192.168.203.12,1524293,2,13.9,-114,-111.8,-111.1,-108.5,12.7,13.1,13.4,16.4,-9.6,-9.9,-9.6,-9.3,-80,,,,,605
163331,CPE12000SG,TLR001052293,8/26/22 1:00,163331,WLTGG-122,1.001E+12,192.168.203.40,3506496,2,-2.5,-82.8,-80.5,-80.3,-83.7,20,22,23.2,21.6,-9.1,-9.4,-9.4,-9.1,-50,,,,,605
163332,CPE12000SG,TLR001062014,8/26/22 1:00,163332,WLTGG-122,1.001E+12,192.168.203.39,32272,2,13.6,-89.2,-87.3,-85.6,-87.1,17.9,17.3,18.2,19.3,-9.1,-9.9,-9.7,-9.1,-55,,,,,605
163333,CPE12000SG,TLR001052427,8/26/22 1:00,163333,WLTGG-122,1.001E+12,192.168.203.42,3805205,2,-999999,-101.2,-101,-105.9,-109,23.9,22.7,16.7,14.8,-8.8,-9.4,-9.5,-9.2,-71,,,,,605
163334,CPE12000SG,TLR001023697,8/26/22 1:00,163334,WLTGG-122,1.001E+12,192.168.203.10,1524292,2,8.8,-97.6,-95.8,-97,-104.9,21.1,22.9,18.4,13.7,-9.3,-9.4,-9.5,-9.8,-66,,,,,605
163335,CPE12000SG,TLR001052550,8/26/22 1:00,163335,WLTGG-122,1.001E+12,192.168.203.35,1059343,2,-999999,-109.7,-104.9,-99.8,-101.5,15.6,17.9,21.9,21.6,-9.5,-9.9,-9.5,-9.2,-69,,,,,488
163336,CPE12000SG,TLR001052382,8/26/22 1:00,163336,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
163337,CPE12000SG,TLR001023657,8/26/22 1:00,163337,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
163338,CPE12000SG,TLR001052312,8/26/22 1:00,163338,WLTGG-122,1.001E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
163339,CPE12000SG,TLR001052745,8/26/22 1:00,163339,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
163340,CPE12300,21140000512,8/26/22 1:00,163340,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
163341,CPE12000SG,TLR001023730,8/26/22 1:00,163341,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
163311,CPE12000SG,TLR001024549,8/26/22 1:00,163311,WLTGG-122,1.001E+12,192.168.203.19,9876763,1,-999999,-93.4,-95.6,-93.9,-94.3,15.3,16.2,16.7,18.7,-9.4,-9.3,-9.3,-9.2,-64,,,,,195
163310,CPE12000SG,TLR001052420,8/26/22 1:00,163310,WLTGG-122,1.001E+12,192.168.203.23,443031,2,7.6,-96.9,-96.4,-104.9,-106.6,24.7,23.4,13.2,16.1,-8.9,-9.3,-9.9,-9.5,-67,,,,,605
163309,CPE12300,21140007371,8/26/22 1:00,163309,CPE12300XG,1.001E+12,192.168.203.33,,4,,,,,,,,,,,,,,,,,,,488
163308,CPE12000SG,TLR001052687,8/26/22 1:00,163308,WLTGG-122,1.001E+12,192.168.203.34,9871241,1,-999999,-95.4,-97.3,-95,-94.5,21.3,18.1,20.8,25,-9.4,-8.6,-8.2,-9.4,-65,,,,,371
163306,CPE12000SG,TLR001052281,8/26/22 1:00,163306,WLTGG-122,1.001E+12,192.168.203.25,190506,1,-1.8,-82.6,-80.2,-82.7,-85.1,25.1,23.3,21.3,23.2,-8.6,-9,-9.1,-8.7,-51,,,,,195
163284,CPE12000SG,TLR001052912,8/26/22 0:00,163284,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
163283,CPE12000SG,TLR001052332,8/26/22 0:00,163283,WLTGG-122,1.001E+12,192.168.203.32,,1,,,,,,,,,,,,,,,,,,,605
163282,CPE12000SG,TLR001052983,8/26/22 0:00,163282,WLTGG-122,1.001E+12,192.168.203.27,,1,,,,,,,,,,,,,,,,,,,195
163281,CPE12000SG,TLR001052820,8/26/22 0:00,163281,WLTGG-122,1.001E+12,192.168.203.46,1517943,2,7.6,-96.7,-94.2,-90.5,-93.2,11.6,15.1,18.4,15.6,-10.4,-10.2,-9.5,-9.6,-61,,,,,371
163280,CPE12000SG,TLR001021226,8/26/22 0:00,163280,WLTGG-122,1.001E+12,192.168.203.13,,2,,,,,,,,,,,,,,,,,,,605
163279,CPE12000SG,TLR001024016,8/26/22 0:00,163279,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,78
163278,CPE12000SG,TLR001052354,8/26/22 0:00,163278,WLTGG-122,1.001E+12,192.168.203.22,1520692,3,-999999,-97.2,-95.8,-97.9,-95.8,20.4,20.9,18.4,23.8,-9.1,-8.8,-8.9,-9.2,-67,,,,,605
163277,CPE12000SG,TLR001048674,8/26/22 0:00,163277,WLTGG-122,1.001E+12,192.168.203.11,9873163,1,8.8,-104.1,-104,-97.2,-101.7,14.1,14.7,21.9,18.6,-9.2,-9.2,-8.8,-9.1,-69,,,,,78
163276,CPE12000SG,TLR001052985,8/26/22 0:00,163276,WLTGG-122,1.001E+12,192.168.203.38,1429553,1,-999999,-108.9,-106.9,-104.3,-107.5,17.4,18,17.4,16.2,-8.9,-9.3,-9.3,-9.8,-75,,,,,195
163275,CPE12300,21140003126,8/26/22 0:00,163275,CPE12300HG,1.001E+12,192.168.203.44,31628,2,22.9,-122.3,-123.9,-123.2,-120.3,5.4,3.5,5.4,7.2,-13.1,-13.8,-13.2,-12.4,-89,-90,-91,-90.9,-88.8,371
163274,CPE12000SG,TLR001024549,8/26/22 0:00,163274,WLTGG-122,1.001E+12,192.168.203.19,9873163,1,-999999,-93.2,-95.6,-93.5,-94,15.3,16.2,16.9,18.8,-9.4,-9.2,-9.3,-9.2,-64,,,,,195
163268,CPE12000SG,TLR001062295,8/26/22 0:00,163268,WLTGG-122,1.001E+12,192.168.203.26,1520693,3,6.8,-103.4,-102.2,-98.7,-107.7,16.8,16,20.2,10.3,-9.7,-8.8,-9.2,-10.1,-70,,,,,605
